15e to 18s: 15e 15w 18s, Length: 183.80
15e to 19n: 15e 19s 19n, Length: 181.80
15e to 19s: 15e 19s, Length: 121.20
15e to 1e: 15e 12n 5n 1w 1e, Length: 307.00
15e to 1w: 15e 12n 5n 1w, Length: 244.40
15e to 20n: 15e 19s 23e 20n, Length: 242.40
15e to 20s: 15e 16e 20s, Length: 181.80
15e to 21n: 15e 19s 23e 24e 21n, Length: 307.00
15e to 21s: 15e 16e 17e 21s, Length: 244.40
15e to 22e: 15e 19s 22w 22e, Length: 246.40
15e to 22w: 15e 19s 22w, Length: 183.80
15e to 23e: 15e 19s 23e, Length: 181.80
15e to 23w: 15e 19s 23e 23w, Length: 242.40
15e to 24e: 15e 19s 23e 24e, Length: 244.40
15e to 24w: 15e 19s 23e 24e 24w, Length: 307.00
15e to 2e: 15e 12n 5n 2e, Length: 242.40
15e to 2w: 15e 16e 13n 6n 2w, Length: 303.00
15e to 3e: 15e 16e 13n 6n 3e, Length: 305.00
15e to 3w: 15e 16e 17e 14n 7n 3w, Length: 367.60
15e to 4n: 15e 12n 8w 4n, Length: 244.40
15e to 4s: 15e 12n 5n 1w 4s, Length: 307.00
15e to 5n: 15e 12n 5n, Length: 181.80
15e to 5s: 15e 12n 5n 5s, Length: 242.40
15e to 6n: 15e 16e 13n 6n, Length: 242.40
15e to 6s: 15e 16e 13n 6n 6s, Length: 303.00
15e to 7n: 15e 16e 17e 14n 7n, Length: 305.00
15e to 7s: 15e 16e 17e 14n 7n 7s, Length: 367.60
15e to 8e: 15e 12n 8w 8e, Length: 242.40
15e to 8w: 15e 12n 8w, Length: 181.80
15e to 9e: 15e 12n 9e, Length: 181.80
15e to 9w: 15e 16e 13n 9w, Length: 242.40
15w to 10e: 15w 11n 8e 9e 10e, Length: 303.00
15w to 10w: 15w 11n 8e 9e 10e 10w, Length: 363.60
15w to 11n: 15w 11n, Length: 121.20
15w to 11s: 15w 11n 11s, Length: 181.80
15w to 12n: 15w 15e 12n, Length: 181.80
15w to 12s: 15w 11n 8e 12s, Length: 242.40
15w to 13n: 15w 15e 16e 13n, Length: 242.40
15w to 13s: 15w 11n 8e 9e 13s, Length: 303.00
15w to 14n: 15w 15e 16e 17e 14n, Length: 303.00
15w to 14s: 15w 11n 8e 9e 10e 14s, Length: 363.60
15w to 15e: 15w 15e, Length: 121.20
15w to 16e: 15w 15e 16e, Length: 181.80
15w to 16w: 15w 15e 16e 16w, Length: 242.40
15w to 17e: 15w 15e 16e 17e, Length: 242.40
15w to 17w: 15w 15e 16e 17e 17w, Length: 303.00
15w to 18n: 15w 18s 18n, Length: 185.80
15w to 18s: 15w 18s, Length: 123.20
15w to 19n: 15w 18s 22e 19n, Length: 246.40
15w to 19s: 15w 15e 19s, Length: 181.80
15w to 1e: 15w 11n 4n 1e, Length: 246.40
15w to 1w: 15w 11n 8e 5n 1w, Length: 305.00
15w to 20n: 15w 18s 22e 23e 20n, Length: 307.00
15w to 20s: 15w 15e 16e 20s, Length: 242.40
15w to 21n: 15w 18s 22e 23e 24e 21n, Length: 371.60
15w to 21s: 15w 15e 16e 17e 21s, Length: 305.00
15w to 22e: 15w 18s 22e, Length: 185.80
15w to 22w: 15w 18s 22e 22w, Length: 248.40
15w to 23e: 15w 18s 22e 23e, Length: 246.40
15w to 23w: 15w 18s 22e 23e 23w, Length: 307.00
15w to 24e: 15w 18s 22e 23e 24e, Length: 309.00
15w to 24w: 15w 18s 22e 23e 24e 24w, Length: 371.60
15w to 2e: 15w 11n 8e 5n 2e, Length: 303.00
15w to 2w: 15w 11n 8e 9e 6n 2w, Length: 363.60
15w to 3e: 15w 11n 8e 9e 6n 3e, Length: 365.60
15w to 3w: 15w 11n 8e 9e 10e 7n 3w, Length: 428.20
15w to 4n: 15w 11n 4n, Length: 183.80
15w to 4s: 15w 11n 4n 4s, Length: 246.40
15w to 5n: 15w 11n 8e 5n, Length: 242.40
15w to 5s: 15w 11n 8e 5n 5s, Length: 303.00
15w to 6n: 15w 11n 8e 9e 6n, Length: 303.00
15w to 6s: 15w 11n 8e 9e 6n 6s, Length: 363.60
15w to 7n: 15w 11n 8e 9e 10e 7n, Length: 365.60
15w to 7s: 15w 11n 8e 9e 10e 7n 7s, Length: 428.20
15w to 8e: 15w 11n 8e, Length: 181.80
15w to 8w: 15w 11n 8e 8w, Length: 242.40
15w to 9e: 15w 11n 8e 9e, Length: 242.40
15w to 9w: 15w 11n 8e 9e 9w, Length: 303.00
16e to 10e: 16e 13n 10e, Length: 181.80
16e to 10w: 16e 17e 14n 10w, Length: 242.40
16e to 11n: 16e 16w 15w 11n, Length: 242.40
16e to 11s: 16e 13n 9w 8w 11s, Length: 303.00
16e to 12n: 16e 16w 12n, Length: 181.80
16e to 12s: 16e 13n 9w 12s, Length: 242.40
16e to 13n: 16e 13n, Length: 121.20
16e to 13s: 16e 13n 13s, Length: 181.80
16e to 14n: 16e 17e 14n, Length: 181.80
16e to 14s: 16e 17e 14n 14s, Length: 242.40
16e to 15e: 16e 16w 15w 15e, Length: 242.40
16e to 15w: 16e 16w 15w, Length: 181.80
16e to 16w: 16e 16w, Length: 121.20
16e to 17e: 16e 17e, Length: 121.20
16e to 17w: 16e 17e 17w, Length: 181.80
16e to 18n: 16e 20s 23w 22w 18n, Length: 307.00
16e to 18s: 16e 16w 15w 18s, Length: 244.40
16e to 19n: 16e 20s 23w 19n, Length: 242.40
16e to 19s: 16e 16w 19s, Length: 181.80
16e to 1e: 16e 13n 6n 2w 1w 1e, Length: 367.60
16e to 1w: 16e 13n 6n 2w 1w, Length: 305.00
16e to 20n: 16e 20s 20n, Length: 181.80
16e to 20s: 16e 20s, Length: 121.20
16e to 21n: 16e 20s 24e 21n, Length: 246.40
16e to 21s: 16e 17e 21s, Length: 183.80
16e to 22e: 16e 20s 23w 22w 22e, Length: 307.00
16e to 22w: 16e 20s 23w 22w, Length: 244.40
16e to 23e: 16e 20s 23w 23e, Length: 242.40
16e to 23w: 16e 20s 23w, Length: 181.80
16e to 24e: 16e 20s 24e, Length: 183.80
16e to 24w: 16e 20s 24e 24w, Length: 246.40
16e to 2e: 16e 13n 6n 2w 2e, Length: 303.00
16e to 2w: 16e 13n 6n 2w, Length: 242.40
16e to 3e: 16e 13n 6n 3e, Length: 244.40
16e to 3w: 16e 17e 14n 7n 3w, Length: 307.00
16e to 4n: 16e 13n 9w 8w 4n, Length: 305.00
16e to 4s: 16e 13n 6n 2w 1w 4s, Length: 367.60
16e to 5n: 16e 13n 9w 5n, Length: 242.40
16e to 5s: 16e 13n 6n 2w 5s, Length: 303.00
16e to 6n: 16e 13n 6n, Length: 181.80
16e to 6s: 16e 13n 6n 6s, Length: 242.40
16e to 7n: 16e 17e 14n 7n, Length: 244.40
16e to 7s: 16e 17e 14n 7n 7s, Length: 307.00
16e to 8e: 16e 13n 9w 8w 8e, Length: 303.00
16e to 8w: 16e 13n 9w 8w, Length: 242.40
16e to 9e: 16e 13n 9w 9e, Length: 242.40
16e to 9w: 16e 13n 9w, Length: 181.80
16w to 10e: 16w 12n 9e 10e, Length: 242.40
16w to 10w: 16w 12n 9e 10e 10w, Length: 303.00
16w to 11n: 16w 15w 11n, Length: 181.80
16w to 11s: 16w 12n 8w 11s, Length: 242.40
16w to 12n: 16w 12n, Length: 121.20
16w to 12s: 16w 12n 12s, Length: 181.80
16w to 13n: 16w 16e 13n, Length: 181.80
16w to 13s: 16w 12n 9e 13s, Length: 242.40
16w to 14n: 16w 16e 17e 14n, Length: 242.40
16w to 14s: 16w 12n 9e 10e 14s, Length: 303.00
16w to 15e: 16w 15w 15e, Length: 181.80
16w to 15w: 16w 15w, Length: 121.20
16w to 16e: 16w 16e, Length: 121.20
16w to 17e: 16w 16e 17e, Length: 181.80
16w to 17w: 16w 16e 17e 17w, Length: 242.40
16w to 18n: 16w 15w 18s 18n, Length: 246.40
16w to 18s: 16w 15w 18s, Length: 183.80
16w to 19n: 16w 19s 19n, Length: 181.80
16w to 19s: 16w 19s, Length: 121.20
16w to 1e: 16w 12n 5n 1w 1e, Length: 307.00
16w to 1w: 16w 12n 5n 1w, Length: 244.40
16w to 20n: 16w 19s 23e 20n, Length: 242.40
16w to 20s: 16w 16e 20s, Length: 181.80
16w to 21n: 16w 19s 23e 24e 21n, Length: 307.00
16w to 21s: 16w 16e 17e 21s, Length: 244.40
16w to 22e: 16w 15w 18s 22e, Length: 246.40
16w to 22w: 16w 19s 22w, Length: 183.80
16w to 23e: 16w 19s 23e, Length: 181.80
16w to 23w: 16w 19s 23e 23w, Length: 242.40
16w to 24e: 16w 19s 23e 24e, Length: 244.40
16w to 24w: 16w 19s 23e 24e 24w, Length: 307.00
16w to 2e: 16w 12n 5n 2e, Length: 242.40
16w to 2w: 16w 12n 9e 6n 2w, Length: 303.00
16w to 3e: 16w 12n 9e 6n 3e, Length: 305.00
16w to 3w: 16w 12n 9e 10e 7n 3w, Length: 367.60
16w to 4n: 16w 12n 8w 4n, Length: 244.40
16w to 4s: 16w 12n 5n 1w 4s, Length: 307.00
16w to 5n: 16w 12n 5n, Length: 181.80
16w to 5s: 16w 12n 5n 5s, Length: 242.40
16w to 6n: 16w 12n 9e 6n, Length: 242.40
16w to 6s: 16w 12n 9e 6n 6s, Length: 303.00
16w to 7n: 16w 12n 9e 10e 7n, Length: 305.00
16w to 7s: 16w 12n 9e 10e 7n 7s, Length: 367.60
16w to 8e: 16w 12n 8w 8e, Length: 242.40
16w to 8w: 16w 12n 8w, Length: 181.80
16w to 9e: 16w 12n 9e, Length: 181.80
16w to 9w: 16w 12n 9e 9w, Length: 242.40
17e to 10e: 17e 14n 10w 10e, Length: 242.40
17e to 10w: 17e 14n 10w, Length: 181.80
17e to 11n: 17e 17w 16w 15w 11n, Length: 303.00
17e to 11s: 17e 14n 10w 9w 8w 11s, Length: 363.60
17e to 12n: 17e 17w 16w 12n, Length: 242.40
17e to 12s: 17e 14n 10w 9w 12s, Length: 303.00
17e to 13n: 17e 17w 13n, Length: 181.80
17e to 13s: 17e 14n 10w 13s, Length: 242.40
17e to 14n: 17e 14n, Length: 121.20
17e to 14s: 17e 14n 14s, Length: 181.80
17e to 15e: 17e 17w 16w 15w 15e, Length: 303.00
17e to 15w: 17e 17w 16w 15w, Length: 242.40
17e to 16e: 17e 17w 16w 16e, Length: 242.40
17e to 16w: 17e 17w 16w, Length: 181.80
17e to 17w: 17e 17w, Length: 121.20
17e to 18n: 17e 21s 24w 23w 22w 18n, Length: 371.60
17e to 18s: 17e 17w 16w 15w 18s, Length: 305.00
17e to 19n: 17e 21s 24w 23w 19n, Length: 307.00
17e to 19s: 17e 17w 16w 19s, Length: 242.40
17e to 1e: 17e 14n 7n 3w 2w 1w 1e, Length: 432.20
17e to 1w: 17e 14n 7n 3w 2w 1w, Length: 369.60
17e to 20n: 17e 21s 24w 20n, Length: 246.40
17e to 20s: 17e 17w 20s, Length: 181.80
17e to 21n: 17e 21s 21n, Length: 185.80
17e to 21s: 17e 21s, Length: 123.20
17e to 22e: 17e 21s 24w 23w 22w 22e, Length: 371.60
17e to 22w: 17e 21s 24w 23w 22w, Length: 309.00
17e to 23e: 17e 21s 24w 23w 23e, Length: 307.00
17e to 23w: 17e 21s 24w 23w, Length: 246.40
17e to 24e: 17e 21s 24w 24e, Length: 248.40
17e to 24w: 17e 21s 24w, Length: 185.80
17e to 2e: 17e 14n 7n 3w 2w 2e, Length: 367.60
17e to 2w: 17e 14n 7n 3w 2w, Length: 307.00
17e to 3e: 17e 14n 7n 3w 3e, Length: 309.00
17e to 3w: 17e 14n 7n 3w, Length: 246.40
17e to 4n: 17e 14n 10w 9w 8w 4n, Length: 365.60
17e to 4s: 17e 14n 7n 3w 2w 1w 4s, Length: 432.20
17e to 5n: 17e 14n 10w 9w 5n, Length: 303.00
17e to 5s: 17e 14n 7n 3w 2w 5s, Length: 367.60
17e to 6n: 17e 14n 10w 6n, Length: 242.40
17e to 6s: 17e 14n 7n 3w 6s, Length: 307.00
17e to 7n: 17e 14n 7n, Length: 183.80
17e to 7s: 17e 14n 7n 7s, Length: 246.40
17e to 8e: 17e 14n 10w 9w 8w 8e, Length: 363.60
17e to 8w: 17e 14n 10w 9w 8w, Length: 303.00
17e to 9e: 17e 14n 10w 9w 9e, Length: 303.00
17e to 9w: 17e 14n 10w 9w, Length: 242.40
17w to 10e: 17w 13n 10e, Length: 181.80
17w to 10w: 17w 13n 10e 10w, Length: 242.40
17w to 11n: 17w 16w 15w 11n, Length: 242.40
17w to 11s: 17w 13n 9w 8w 11s, Length: 303.00
17w to 12n: 17w 16w 12n, Length: 181.80
17w to 12s: 17w 13n 9w 12s, Length: 242.40
17w to 13n: 17w 13n, Length: 121.20
17w to 13s: 17w 13n 13s, Length: 181.80
17w to 14n: 17w 17e 14n, Length: 181.80
17w to 14s: 17w 13n 10e 14s, Length: 242.40
17w to 15e: 17w 16w 15w 15e, Length: 242.40
17w to 15w: 17w 16w 15w, Length: 181.80
17w to 16e: 17w 16w 16e, Length: 181.80
17w to 16w: 17w 16w, Length: 121.20
17w to 17e: 17w 17e, Length: 121.20
17w to 18n: 17w 16w 15w 18s 18n, Length: 307.00
17w to 18s: 17w 16w 15w 18s, Length: 244.40
17w to 19n: 17w 16w 19s 19n, Length: 242.40
17w to 19s: 17w 16w 19s, Length: 181.80
17w to 1e: 17w 13n 6n 2w 1w 1e, Length: 367.60
17w to 1w: 17w 13n 6n 2w 1w, Length: 305.00
17w to 20n: 17w 20s 20n, Length: 181.80
17w to 20s: 17w 20s, Length: 121.20
17w to 21n: 17w 20s 24e 21n, Length: 246.40
17w to 21s: 17w 17e 21s, Length: 183.80
17w to 22e: 17w 16w 15w 18s 22e, Length: 307.00
17w to 22w: 17w 16w 19s 22w, Length: 244.40
17w to 23e: 17w 16w 19s 23e, Length: 242.40
17w to 23w: 17w 20s 23w, Length: 181.80
17w to 24e: 17w 20s 24e, Length: 183.80
17w to 24w: 17w 20s 24e 24w, Length: 246.40
17w to 2e: 17w 13n 6n 2w 2e, Length: 303.00
17w to 2w: 17w 13n 6n 2w, Length: 242.40
17w to 3e: 17w 13n 6n 3e, Length: 244.40
17w to 3w: 17w 13n 10e 7n 3w, Length: 307.00
17w to 4n: 17w 13n 9w 8w 4n, Length: 305.00
17w to 4s: 17w 13n 6n 2w 1w 4s, Length: 367.60
17w to 5n: 17w 13n 9w 5n, Length: 242.40
17w to 5s: 17w 13n 6n 2w 5s, Length: 303.00
17w to 6n: 17w 13n 6n, Length: 181.80
17w to 6s: 17w 13n 6n 6s, Length: 242.40
17w to 7n: 17w 13n 10e 7n, Length: 244.40
17w to 7s: 17w 13n 10e 7n 7s, Length: 307.00
17w to 8e: 17w 13n 9w 8w 8e, Length: 303.00
17w to 8w: 17w 13n 9w 8w, Length: 242.40
17w to 9e: 17w 13n 9w 9e, Length: 242.40
17w to 9w: 17w 13n 9w, Length: 181.80
18n to 10e: 18n 15e 16e 13n 10e, Length: 305.00
18n to 10w: 18n 15e 16e 17e 14n 10w, Length: 365.60
18n to 11n: 18n 11n, Length: 123.20
18n to 11s: 18n 11n 11s, Length: 183.80
18n to 12n: 18n 15e 12n, Length: 183.80
18n to 12s: 18n 15e 12n 12s, Length: 244.40
18n to 13n: 18n 15e 16e 13n, Length: 244.40
18n to 13s: 18n 15e 16e 13n 13s, Length: 305.00
18n to 14n: 18n 15e 16e 17e 14n, Length: 305.00
18n to 14s: 18n 15e 16e 17e 14n 14s, Length: 365.60
18n to 15e: 18n 15e, Length: 123.20
18n to 15w: 18n 15e 15w, Length: 183.80
18n to 16e: 18n 15e 16e, Length: 183.80
18n to 16w: 18n 15e 16e 16w, Length: 244.40
18n to 17e: 18n 15e 16e 17e, Length: 244.40
18n to 17w: 18n 15e 16e 17e 17w, Length: 305.00
18n to 18s: 18n 18s, Length: 125.20
18n to 19n: 18n 15e 19s 19n, Length: 244.40
18n to 19s: 18n 15e 19s, Length: 183.80
18n to 1e: 18n 11n 4n 1e, Length: 248.40
18n to 1w: 18n 15e 12n 5n 1w, Length: 307.00
18n to 20n: 18n 15e 19s 23e 20n, Length: 305.00
18n to 20s: 18n 15e 16e 20s, Length: 244.40
18n to 21n: 18n 15e 19s 23e 24e 21n, Length: 369.60
18n to 21s: 18n 15e 16e 17e 21s, Length: 307.00
18n to 22e: 18n 18s 22e, Length: 187.80
18n to 22w: 18n 15e 19s 22w, Length: 246.40
18n to 23e: 18n 15e 19s 23e, Length: 244.40
18n to 23w: 18n 15e 19s 23e 23w, Length: 305.00
18n to 24e: 18n 15e 19s 23e 24e, Length: 307.00
18n to 24w: 18n 15e 19s 23e 24e 24w, Length: 369.60
18n to 2e: 18n 15e 12n 5n 2e, Length: 305.00
18n to 2w: 18n 15e 16e 13n 6n 2w, Length: 365.60
18n to 3e: 18n 15e 16e 13n 6n 3e, Length: 367.60
18n to 3w: 18n 15e 16e 17e 14n 7n 3w, Length: 430.20
18n to 4n: 18n 11n 4n, Length: 185.80
18n to 4s: 18n 11n 4n 4s, Length: 248.40
18n to 5n: 18n 15e 12n 5n, Length: 244.40
18n to 5s: 18n 15e 12n 5n 5s, Length: 305.00
18n to 6n: 18n 15e 16e 13n 6n, Length: 305.00
18n to 6s: 18n 15e 16e 13n 6n 6s, Length: 365.60
18n to 7n: 18n 15e 16e 17e 14n 7n, Length: 367.60
18n to 7s: 18n 15e 16e 17e 14n 7n 7s, Length: 430.20
18n to 8e: 18n 11n 8e, Length: 183.80
18n to 8w: 18n 15e 12n 8w, Length: 244.40
18n to 9e: 18n 15e 12n 9e, Length: 244.40
18n to 9w: 18n 15e 16e 13n 9w, Length: 305.00
18s to 10e: 18s 22e 23e 20n 13n 10e, Length: 367.60
18s to 10w: 18s 22e 23e 24e 21n 14n 10w, Length: 432.20
18s to 11n: 18s 18n 11n, Length: 185.80
18s to 11s: 18s 18n 11n 11s, Length: 246.40
18s to 12n: 18s 22e 19n 12n, Length: 246.40
18s to 12s: 18s 22e 19n 12n 12s, Length: 307.00
18s to 13n: 18s 22e 23e 20n 13n, Length: 307.00
18s to 13s: 18s 22e 23e 20n 13n 13s, Length: 367.60
18s to 14n: 18s 22e 23e 24e 21n 14n, Length: 371.60
18s to 14s: 18s 22e 23e 24e 21n 14n 14s, Length: 432.20
18s to 15e: 18s 18n 15e, Length: 185.80
18s to 15w: 18s 22e 19n 15w, Length: 246.40
18s to 16e: 18s 22e 19n 16e, Length: 246.40
18s to 16w: 18s 22e 23e 20n 16w, Length: 307.00
18s to 17e: 18s 22e 23e 20n 17e, Length: 307.00
18s to 17w: 18s 22e 23e 24e 21n 17w, Length: 371.60
18s to 18n: 18s 18n, Length: 125.20
18s to 19n: 18s 22e 19n, Length: 185.80
18s to 19s: 18s 22e 19n 19s, Length: 246.40
18s to 1e: 18s 18n 11n 4n 1e, Length: 311.00
18s to 1w: 18s 22e 19n 12n 5n 1w, Length: 369.60
18s to 20n: 18s 22e 23e 20n, Length: 246.40
18s to 20s: 18s 22e 23e 20n 20s, Length: 307.00
18s to 21n: 18s 22e 23e 24e 21n, Length: 311.00
18s to 21s: 18s 22e 23e 24e 21n 21s, Length: 373.60
18s to 22e: 18s 22e, Length: 125.20
18s to 22w: 18s 22e 22w, Length: 187.80
18s to 23e: 18s 22e 23e, Length: 185.80
18s to 23w: 18s 22e 23e 23w, Length: 246.40
18s to 24e: 18s 22e 23e 24e, Length: 248.40
18s to 24w: 18s 22e 23e 24e 24w, Length: 311.00
18s to 2e: 18s 22e 19n 12n 5n 2e, Length: 367.60
18s to 2w: 18s 22e 23e 20n 13n 6n 2w, Length: 428.20
18s to 3e: 18s 22e 23e 20n 13n 6n 3e, Length: 430.20
18s to 3w: 18s 22e 23e 24e 21n 14n 7n 3w, Length: 496.80
18s to 4n: 18s 18n 11n 4n, Length: 248.40
18s to 4s: 18s 18n 11n 4n 4s, Length: 311.00
18s to 5n: 18s 22e 19n 12n 5n, Length: 307.00
18s to 5s: 18s 22e 19n 12n 5n 5s, Length: 367.60
18s to 6n: 18s 22e 23e 20n 13n 6n, Length: 367.60
18s to 6s: 18s 22e 23e 20n 13n 6n 6s, Length: 428.20
18s to 7n: 18s 22e 23e 24e 21n 14n 7n, Length: 434.20
18s to 7s: 18s 22e 23e 24e 21n 14n 7n 7s, Length: 496.80
18s to 8e: 18s 18n 11n 8e, Length: 246.40
18s to 8w: 18s 22e 19n 12n 8w, Length: 307.00
18s to 9e: 18s 22e 19n 12n 9e, Length: 307.00
18s to 9w: 18s 22e 23e 20n 13n 9w, Length: 367.60
19n to 10e: 19n 16e 13n 10e, Length: 242.40
19n to 10w: 19n 16e 17e 14n 10w, Length: 303.00
19n to 11n: 19n 15w 11n, Length: 181.80
19n to 11s: 19n 12n 8w 11s, Length: 242.40
19n to 12n: 19n 12n, Length: 121.20
19n to 12s: 19n 12n 12s, Length: 181.80
19n to 13n: 19n 16e 13n, Length: 181.80
19n to 13s: 19n 16e 13n 13s, Length: 242.40
19n to 14n: 19n 16e 17e 14n, Length: 242.40
19n to 14s: 19n 16e 17e 14n 14s, Length: 303.00
19n to 15e: 19n 15w 15e, Length: 181.80
19n to 15w: 19n 15w, Length: 121.20
19n to 16e: 19n 16e, Length: 121.20
19n to 16w: 19n 16e 16w, Length: 181.80
19n to 17e: 19n 16e 17e, Length: 181.80
19n to 17w: 19n 16e 17e 17w, Length: 242.40
19n to 18n: 19n 15w 18s 18n, Length: 246.40
19n to 18s: 19n 15w 18s, Length: 183.80
19n to 19s: 19n 19s, Length: 121.20
19n to 1e: 19n 12n 5n 1w 1e, Length: 307.00
19n to 1w: 19n 12n 5n 1w, Length: 244.40
19n to 20n: 19n 16e 20s 20n, Length: 242.40
19n to 20s: 19n 16e 20s, Length: 181.80
19n to 21n: 19n 16e 20s 24e 21n, Length: 307.00
19n to 21s: 19n 16e 17e 21s, Length: 244.40
19n to 22e: 19n 15w 18s 22e, Length: 246.40
19n to 22w: 19n 19s 22w, Length: 183.80
19n to 23e: 19n 19s 23e, Length: 181.80
19n to 23w: 19n 16e 20s 23w, Length: 242.40
19n to 24e: 19n 16e 20s 24e, Length: 244.40
19n to 24w: 19n 16e 20s 24e 24w, Length: 307.00
19n to 2e: 19n 12n 5n 2e, Length: 242.40
19n to 2w: 19n 16e 13n 6n 2w, Length: 303.00
19n to 3e: 19n 16e 13n 6n 3e, Length: 305.00
19n to 3w: 19n 16e 17e 14n 7n 3w, Length: 367.60
19n to 4n: 19n 12n 8w 4n, Length: 244.40
19n to 4s: 19n 12n 5n 1w 4s, Length: 307.00
19n to 5n: 19n 12n 5n, Length: 181.80
19n to 5s: 19n 12n 5n 5s, Length: 242.40
19n to 6n: 19n 16e 13n 6n, Length: 242.40
19n to 6s: 19n 16e 13n 6n 6s, Length: 303.00
19n to 7n: 19n 16e 17e 14n 7n, Length: 305.00
19n to 7s: 19n 16e 17e 14n 7n 7s, Length: 367.60
19n to 8e: 19n 12n 8w 8e, Length: 242.40
19n to 8w: 19n 12n 8w, Length: 181.80
19n to 9e: 19n 12n 9e, Length: 181.80
19n to 9w: 19n 16e 13n 9w, Length: 242.40
19s to 10e: 19s 23e 20n 13n 10e, Length: 303.00
19s to 10w: 19s 23e 24e 21n 14n 10w, Length: 367.60
19s to 11n: 19s 22w 18n 11n, Length: 246.40
19s to 11s: 19s 22w 18n 11n 11s, Length: 307.00
19s to 12n: 19s 19n 12n, Length: 181.80
19s to 12s: 19s 19n 12n 12s, Length: 242.40
19s to 13n: 19s 23e 20n 13n, Length: 242.40
19s to 13s: 19s 23e 20n 13n 13s, Length: 303.00
19s to 14n: 19s 23e 24e 21n 14n, Length: 307.00
19s to 14s: 19s 23e 24e 21n 14n 14s, Length: 367.60
19s to 15e: 19s 22w 18n 15e, Length: 246.40
19s to 15w: 19s 19n 15w, Length: 181.80
19s to 16e: 19s 19n 16e, Length: 181.80
19s to 16w: 19s 23e 20n 16w, Length: 242.40
19s to 17e: 19s 23e 20n 17e, Length: 242.40
19s to 17w: 19s 23e 24e 21n 17w, Length: 307.00
19s to 18n: 19s 22w 18n, Length: 185.80
19s to 18s: 19s 22w 18n 18s, Length: 248.40
19s to 19n: 19s 19n, Length: 121.20
19s to 1e: 19s 22w 18n 11n 4n 1e, Length: 371.60
19s to 1w: 19s 19n 12n 5n 1w, Length: 305.00
19s to 20n: 19s 23e 20n, Length: 181.80
19s to 20s: 19s 23e 20n 20s, Length: 242.40
19s to 21n: 19s 23e 24e 21n, Length: 246.40
19s to 21s: 19s 23e 24e 21n 21s, Length: 309.00
19s to 22e: 19s 22w 22e, Length: 185.80
19s to 22w: 19s 22w, Length: 123.20
19s to 23e: 19s 23e, Length: 121.20
19s to 23w: 19s 23e 23w, Length: 181.80
19s to 24e: 19s 23e 24e, Length: 183.80
19s to 24w: 19s 23e 24e 24w, Length: 246.40
19s to 2e: 19s 19n 12n 5n 2e, Length: 303.00
19s to 2w: 19s 23e 20n 13n 6n 2w, Length: 363.60
19s to 3e: 19s 23e 20n 13n 6n 3e, Length: 365.60
19s to 3w: 19s 23e 24e 21n 14n 7n 3w, Length: 432.20
19s to 4n: 19s 22w 18n 11n 4n, Length: 309.00
19s to 4s: 19s 22w 18n 11n 4n 4s, Length: 371.60
19s to 5n: 19s 19n 12n 5n, Length: 242.40
19s to 5s: 19s 19n 12n 5n 5s, Length: 303.00
19s to 6n: 19s 23e 20n 13n 6n, Length: 303.00
19s to 6s: 19s 23e 20n 13n 6n 6s, Length: 363.60
19s to 7n: 19s 23e 24e 21n 14n 7n, Length: 369.60
19s to 7s: 19s 23e 24e 21n 14n 7n 7s, Length: 432.20
19s to 8e: 19s 22w 18n 11n 8e, Length: 307.00
19s to 8w: 19s 19n 12n 8w, Length: 242.40
19s to 9e: 19s 19n 12n 9e, Length: 242.40
19s to 9w: 19s 23e 20n 13n 9w, Length: 303.00
1e to 10e: 1e 5s 9e 10e, Length: 244.40
1e to 10w: 1e 5s 9e 10e 10w, Length: 305.00
1e to 11n: 1e 5s 8w 11s 11n, Length: 305.00
1e to 11s: 1e 5s 8w 11s, Length: 244.40
1e to 12n: 1e 5s 12s 12n, Length: 244.40
1e to 12s: 1e 5s 12s, Length: 183.80
1e to 13n: 1e 5s 12s 16e 13n, Length: 305.00
1e to 13s: 1e 5s 9e 13s, Length: 244.40
1e to 14n: 1e 5s 12s 16e 17e 14n, Length: 365.60
1e to 14s: 1e 5s 9e 10e 14s, Length: 305.00
1e to 15e: 1e 5s 8w 11s 15e, Length: 305.00
1e to 15w: 1e 5s 12s 15w, Length: 244.40
1e to 16e: 1e 5s 12s 16e, Length: 244.40
1e to 16w: 1e 5s 12s 16e 16w, Length: 305.00
1e to 17e: 1e 5s 12s 16e 17e, Length: 305.00
1e to 17w: 1e 5s 12s 16e 17e 17w, Length: 365.60
1e to 18n: 1e 5s 8w 11s 18s 18n, Length: 369.60
1e to 18s: 1e 5s 8w 11s 18s, Length: 307.00
1e to 19n: 1e 5s 12s 19s 19n, Length: 305.00
1e to 19s: 1e 5s 12s 19s, Length: 244.40
1e to 1w: 1e 1w, Length: 125.20
1e to 20n: 1e 5s 12s 19s 23e 20n, Length: 365.60
1e to 20s: 1e 5s 12s 16e 20s, Length: 305.00
1e to 21n: 1e 5s 12s 19s 23e 24e 21n, Length: 430.20
1e to 21s: 1e 5s 12s 16e 17e 21s, Length: 367.60
1e to 22e: 1e 5s 8w 11s 18s 22e, Length: 369.60
1e to 22w: 1e 5s 12s 19s 22w, Length: 307.00
1e to 23e: 1e 5s 12s 19s 23e, Length: 305.00
1e to 23w: 1e 5s 12s 19s 23e 23w, Length: 365.60
1e to 24e: 1e 5s 12s 19s 23e 24e, Length: 367.60
1e to 24w: 1e 5s 12s 19s 23e 24e 24w, Length: 430.20
